@relation TWS-2D-v3.3.4-RGB

@attribute original numeric
@attribute Hue numeric
@attribute Saturation numeric
@attribute Brightness numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
202,207,53,219,99.666664,255,0,255,0,0,0.333333,255,255,201.333328,90.333336,255,0,255,0,0,1,255,255,197,46,255,0,0,48,0,0.666667,255,255,4.333333,192.333328,35,239.666672,0,0,64,0,1,255,255,8.666667,4.666667,184,46.666668,120.666664,0,0,67.666664,0,1,255,255,17.333334,13,8.333333,180,30.333334,31,7,0,30,0,1,255,255,21,16.666666,12,4,180.666672,202.666672,153.333328,255,17,183.666672,'class 1'
179,200,83,208,82.666664,223,170,170,208,115.666664,0.666667,255,255,181,74.666664,226.666672,170,170,203.333328,100,0.666667,255,255,189.333328,38,204.666672,0,0,101,0,1,255,255,0,189.333328,40,252,0,0,66.333336,0,1,255,255,0,1,178.333328,50,130.333328,0,0,82,0,1,255,255,3.333333,10.666667,11,177,29,33.666668,13.333333,0,34.666668,0,1,255,255,4.333333,12.666667,12.333333,1.666667,176.333328,201.333328,145.333328,255,21,180.333328,'class 1'
179,200,83,208,82.666664,223,170,170,208,115.666664,0.666667,255,255,181,74.666664,226.666672,170,170,203.333328,100,0.666667,255,255,189.333328,38,204.666672,0,0,101,0,1,255,255,0,189.333328,40,252,0,0,66.333336,0,1,255,255,0,1,178.333328,50,130.333328,0,0,82,0,1,255,255,3.333333,10.666667,11,177,29,33.666668,13.333333,0,34.666668,0,1,255,255,4.333333,12.666667,12.333333,1.666667,176.333328,201.333328,145.333328,255,21,180.333328,'class 1'
200.333328,203,48,217,58.333332,255,0,0,238,0,1,255,255,199.333328,52.333332,255,0,0,234.333328,0,1,255,255,194.333328,37,255,0,0,204.333328,0,1,255,255,5,189,28.333334,255,0,0,107.333336,0,1,255,255,9.666667,5,180,37.333332,134.333328,0,0,87.333336,0,1,255,255,19.333334,14.666667,9.333333,178.333328,26,35.666668,14,0,37,0,1,255,255,21,15.666667,10.666667,1.666667,178.333328,204,144,255,24,184.333328,'class 1'
200.333328,203,48,217,58.333332,255,0,0,238,0,1,255,255,199.333328,52.333332,255,0,0,234.333328,0,1,255,255,194.333328,37,255,0,0,204.333328,0,1,255,255,5,189,28.333334,255,0,0,107.333336,0,1,255,255,9.666667,5,180,37.333332,134.333328,0,0,87.333336,0,1,255,255,19.333334,14.666667,9.333333,178.333328,26,35.666668,14,0,37,0,1,255,255,21,15.666667,10.666667,1.666667,178.333328,204,144,255,24,184.333328,'class 1'
200.333328,203,48,217,58.333332,255,0,0,238,0,1,255,255,199.333328,52.333332,255,0,0,234.333328,0,1,255,255,194.333328,37,255,0,0,204.333328,0,1,255,255,5,189,28.333334,255,0,0,107.333336,0,1,255,255,9.666667,5,180,37.333332,134.333328,0,0,87.333336,0,1,255,255,19.333334,14.666667,9.333333,178.333328,26,35.666668,14,0,37,0,1,255,255,21,15.666667,10.666667,1.666667,178.333328,204,144,255,24,184.333328,'class 1'
200.333328,203,48,217,58.333332,255,0,0,238,0,1,255,255,199.333328,52.333332,255,0,0,234.333328,0,1,255,255,194.333328,37,255,0,0,204.333328,0,1,255,255,5,189,28.333334,255,0,0,107.333336,0,1,255,255,9.666667,5,180,37.333332,134.333328,0,0,87.333336,0,1,255,255,19.333334,14.666667,9.333333,178.333328,26,35.666668,14,0,37,0,1,255,255,21,15.666667,10.666667,1.666667,178.333328,204,144,255,24,184.333328,'class 1'
192.666672,205,62,213,88,255,0,0,148.666672,0,1,255,255,193,79.666664,255,0,0,136,0,1,255,255,194.333328,46.333332,255,0,0,95.666664,0,1,255,255,0,189,37,255,0,0,95.333336,0,1,255,255,4.333333,5.333333,176.666672,41.666668,144,0,0,94.333336,0,1,255,255,16.666666,18,12.333333,176,25.333334,37.333332,18.333334,0,40,0,1,255,255,17,18.333334,12.666667,0.666667,175,204,140.666672,255,26.333334,183,'class 1'
192.666672,205,62,213,88,255,0,0,148.666672,0,1,255,255,193,79.666664,255,0,0,136,0,1,255,255,194.333328,46.333332,255,0,0,95.666664,0,1,255,255,0,189,37,255,0,0,95.333336,0,1,255,255,4.333333,5.333333,176.666672,41.666668,144,0,0,94.333336,0,1,255,255,16.666666,18,12.333333,176,25.333334,37.333332,18.333334,0,40,0,1,255,255,17,18.333334,12.666667,0.666667,175,204,140.666672,255,26.333334,183,'class 1'
205.666672,205,37,218,70.333336,255,0,0,88.333336,0,1,255,255,204.333328,69.666664,255,0,0,85.666664,0,1,255,255,196.666672,60,255,0,0,74,0,1,255,255,7.333333,189.333328,30.666666,249.333328,0,0,85,0,1,255,255,15,7.666667,178.666672,30.333334,140.333328,0,0,88.333336,0,1,255,255,25.333334,18.333334,10.666667,177.666672,22.333334,39,17.666666,0,41,0,1,255,255,26.666666,19.333334,11.333333,1,177.666672,208,144,255,26,182,'class 1'
205.666672,205,37,218,70.333336,255,0,0,88.333336,0,1,255,255,204.333328,69.666664,255,0,0,85.666664,0,1,255,255,196.666672,60,255,0,0,74,0,1,255,255,7.333333,189.333328,30.666666,249.333328,0,0,85,0,1,255,255,15,7.666667,178.666672,30.333334,140.333328,0,0,88.333336,0,1,255,255,25.333334,18.333334,10.666667,177.666672,22.333334,39,17.666666,0,41,0,1,255,255,26.666666,19.333334,11.333333,1,177.666672,208,144,255,26,182,'class 1'
205.666672,205,37,218,70.333336,255,0,0,88.333336,0,1,255,255,204.333328,69.666664,255,0,0,85.666664,0,1,255,255,196.666672,60,255,0,0,74,0,1,255,255,7.333333,189.333328,30.666666,249.333328,0,0,85,0,1,255,255,15,7.666667,178.666672,30.333334,140.333328,0,0,88.333336,0,1,255,255,25.333334,18.333334,10.666667,177.666672,22.333334,39,17.666666,0,41,0,1,255,255,26.666666,19.333334,11.333333,1,177.666672,208,144,255,26,182,'class 1'
204.666672,207,47,220,38.666668,255,0,255,0,0,0.666667,255,255,204.333328,36.666668,255,0,255,0,0,0.666667,255,255,201,33.333332,255,0,255,0,0,1,255,255,3.333333,191,35.666668,255,0,0,57,0,1,255,255,13,9.666667,177.333328,37.666668,151.333328,0,0,88.666664,0,1,255,255,27.333334,23.666666,14,176,22.333334,39.666668,19.666666,0,42.333332,0,1,255,255,28.333334,25,15,1.333333,175.666672,208,143.666672,255,26.333334,177.333328,'class 1'
204.666672,207,47,220,38.666668,255,0,255,0,0,0.666667,255,255,204.333328,36.666668,255,0,255,0,0,0.666667,255,255,201,33.333332,255,0,255,0,0,1,255,255,3.333333,191,35.666668,255,0,0,57,0,1,255,255,13,9.666667,177.333328,37.666668,151.333328,0,0,88.666664,0,1,255,255,27.333334,23.666666,14,176,22.333334,39.666668,19.666666,0,42.333332,0,1,255,255,28.333334,25,15,1.333333,175.666672,208,143.666672,255,26.333334,177.333328,'class 1'
204.666672,207,47,220,38.666668,255,0,255,0,0,0.666667,255,255,204.333328,36.666668,255,0,255,0,0,0.666667,255,255,201,33.333332,255,0,255,0,0,1,255,255,3.333333,191,35.666668,255,0,0,57,0,1,255,255,13,9.666667,177.333328,37.666668,151.333328,0,0,88.666664,0,1,255,255,27.333334,23.666666,14,176,22.333334,39.666668,19.666666,0,42.333332,0,1,255,255,28.333334,25,15,1.333333,175.666672,208,143.666672,255,26.333334,177.333328,'class 1'
210,209,32,220,78.666664,255,0,0,40.666668,0,1,255,255,208,76,255,0,0,38,0,1,255,255,200.333328,61.666668,255,0,0,21.333334,0,1,255,255,8.333333,191,38.333332,234.333328,0,0,46.333332,0,1,255,255,17,8.666667,179.666672,28.666666,140.333328,0,0,76,0,1,255,255,28,20,11,177.666672,20.333334,40.666668,18.333334,0,42,0,1,255,255,30,21.666666,13,2,178.333328,211.333328,150,255,24,176.333328,'class 1'
205,207,46,220,80.666664,255,0,0,187.333328,0,0.666667,255,255,204.666672,71.666664,255,0,0,185.666672,0,0.666667,255,255,201.333328,41.666668,255,0,0,111,0,1,255,255,3.333333,194.333328,35.666668,255,0,0,52,0,1,255,255,10.333333,7,180.333328,37.666668,153.666672,0,0,72.333336,0,1,255,255,24,21.333334,14,177,22.333334,40.333332,18,0,41.666668,0,1,255,255,27.333334,24,17,3,177,212,147.333328,255,24.333334,177,'class 1'
205,207,46,220,80.666664,255,0,0,187.333328,0,0.666667,255,255,204.666672,71.666664,255,0,0,185.666672,0,0.666667,255,255,201.333328,41.666668,255,0,0,111,0,1,255,255,3.333333,194.333328,35.666668,255,0,0,52,0,1,255,255,10.333333,7,180.333328,37.666668,153.666672,0,0,72.333336,0,1,255,255,24,21.333334,14,177,22.333334,40.333332,18,0,41.666668,0,1,255,255,27.333334,24,17,3,177,212,147.333328,255,24.333334,177,'class 1'
205,207,46,220,80.666664,255,0,0,187.333328,0,0.666667,255,255,204.666672,71.666664,255,0,0,185.666672,0,0.666667,255,255,201.333328,41.666668,255,0,0,111,0,1,255,255,3.333333,194.333328,35.666668,255,0,0,52,0,1,255,255,10.333333,7,180.333328,37.666668,153.666672,0,0,72.333336,0,1,255,255,24,21.333334,14,177,22.333334,40.333332,18,0,41.666668,0,1,255,255,27.333334,24,17,3,177,212,147.333328,255,24.333334,177,'class 1'
184,202,78,211,126.666664,233,194,85,232,50.666668,0,255,255,186,116.333336,229.333328,177.666672,85,224.333328,36.333332,0,255,255,194.333328,66.333336,248,91.666664,0,193.333328,0,1,255,255,0,195.333328,50,255,0,0,66.333336,0,1,255,255,0,1,181,47.333332,159.666672,0,0,67.333336,0,1,255,255,5.333333,13.666667,14.333333,176.666672,24.333334,38.666668,17,0,40.333332,0,1,255,255,9,17.333334,18,3.666667,176,210,146.666672,255,24,176.333328,'class 1'
184,202,78,211,126.666664,233,194,85,232,50.666668,0,255,255,186,116.333336,229.333328,177.666672,85,224.333328,36.333332,0,255,255,194.333328,66.333336,248,91.666664,0,193.333328,0,1,255,255,0,195.333328,50,255,0,0,66.333336,0,1,255,255,0,1,181,47.333332,159.666672,0,0,67.333336,0,1,255,255,5.333333,13.666667,14.333333,176.666672,24.333334,38.666668,17,0,40.333332,0,1,255,255,9,17.333334,18,3.666667,176,210,146.666672,255,24,176.333328,'class 1'
214.666672,221,36,228,134.666672,255,0,0,209,0,1,255,255,213.333328,122.333336,255,0,0,203.333328,0,1,255,255,207,69.666664,255,0,0,168,0,1,255,255,6.666667,199,43.333332,253.666672,0,0,68.333336,0,1,255,255,14.666667,8,185.333328,39,153,0,0,53.666668,0,1,255,255,28.333334,22,13.666667,180,23.333334,38.333332,13.666667,0,38.666668,0,1,255,255,34,27.666666,19.333334,5.666667,180.666672,214.666672,152,255,24.666666,180,'class 1'
198.666672,212,51,213,175,229.333328,121.666664,0,192.333328,0,1,255,255,200,168.333328,227.333328,107.333336,0,187.666672,0,1,255,255,203.666672,113,240.333328,0,0,159.666672,0,1,255,255,0,202,53.666668,248.666672,0,0,56.333332,0,1,255,255,1,2.666667,187.333328,46.666668,160.333328,0,0,45.666668,0,1,255,255,12.333333,16.666666,14.333333,180.333328,26.666666,36.333332,10.666667,0,35.666668,0,1,255,255,19.666666,24,21.666666,7.333333,181,210.333328,152.333328,255,23,182,'class 1'
198.666672,212,51,213,175,229.333328,121.666664,0,192.333328,0,1,255,255,200,168.333328,227.333328,107.333336,0,187.666672,0,1,255,255,203.666672,113,240.333328,0,0,159.666672,0,1,255,255,0,202,53.666668,248.666672,0,0,56.333332,0,1,255,255,1,2.666667,187.333328,46.666668,160.333328,0,0,45.666668,0,1,255,255,12.333333,16.666666,14.333333,180.333328,26.666666,36.333332,10.666667,0,35.666668,0,1,255,255,19.666666,24,21.666666,7.333333,181,210.333328,152.333328,255,23,182,'class 1'
198.666672,212,51,213,175,229.333328,121.666664,0,192.333328,0,1,255,255,200,168.333328,227.333328,107.333336,0,187.666672,0,1,255,255,203.666672,113,240.333328,0,0,159.666672,0,1,255,255,0,202,53.666668,248.666672,0,0,56.333332,0,1,255,255,1,2.666667,187.333328,46.666668,160.333328,0,0,45.666668,0,1,255,255,12.333333,16.666666,14.333333,180.333328,26.666666,36.333332,10.666667,0,35.666668,0,1,255,255,19.666666,24,21.666666,7.333333,181,210.333328,152.333328,255,23,182,'class 1'
196.333328,204,59,216,166.666672,255,255,0,255,0,0,255,255,197,163,255,247.333328,0,255,0,0,255,255,201,124.333336,184.333328,96.333336,0,165.666672,0,0,255,255,0,202.333328,68.666664,221,0,46,26,0,1,255,255,0,0,189.666672,54.666668,158.333328,0,0,35.333332,0,1,255,255,7.666667,11.666667,13.333333,180.666672,30,33.666668,7.333333,0,32,0,1,255,255,16,20.333334,21.666666,8.333333,181.333328,208,155.333328,255,20,184.333328,'class 1'
196.333328,204,59,216,166.666672,255,255,0,255,0,0,255,255,197,163,255,247.333328,0,255,0,0,255,255,201,124.333336,184.333328,96.333336,0,165.666672,0,0,255,255,0,202.333328,68.666664,221,0,46,26,0,1,255,255,0,0,189.666672,54.666668,158.333328,0,0,35.333332,0,1,255,255,7.666667,11.666667,13.333333,180.666672,30,33.666668,7.333333,0,32,0,1,255,255,16,20.333334,21.666666,8.333333,181.333328,208,155.333328,255,20,184.333328,'class 1'
196.333328,204,59,216,166.666672,255,255,0,255,0,0,255,255,197,163,255,247.333328,0,255,0,0,255,255,201,124.333336,184.333328,96.333336,0,165.666672,0,0,255,255,0,202.333328,68.666664,221,0,46,26,0,1,255,255,0,0,189.666672,54.666668,158.333328,0,0,35.333332,0,1,255,255,7.666667,11.666667,13.333333,180.666672,30,33.666668,7.333333,0,32,0,1,255,255,16,20.333334,21.666666,8.333333,181.333328,208,155.333328,255,20,184.333328,'class 1'
196.333328,204,59,216,166.666672,255,255,0,255,0,0,255,255,197,163,255,247.333328,0,255,0,0,255,255,201,124.333336,184.333328,96.333336,0,165.666672,0,0,255,255,0,202.333328,68.666664,221,0,46,26,0,1,255,255,0,0,189.666672,54.666668,158.333328,0,0,35.333332,0,1,255,255,7.666667,11.666667,13.333333,180.666672,30,33.666668,7.333333,0,32,0,1,255,255,16,20.333334,21.666666,8.333333,181.333328,208,155.333328,255,20,184.333328,'class 1'
193,200,60,215,139.666672,255,253.333328,0,255,0,0,255,255,193.666672,136.333328,255,245.666672,0,255,0,0,255,255,198,114,223,195.666672,0,218.666672,0,0,255,255,0,202.333328,80.333336,128.333328,0,85,9.333333,0,1,255,255,0,0,191.666672,61.666668,149,0,0,23.333334,0,1,255,255,2.333333,6.666667,10.333333,182,33,30.333334,4,0,28,0,1,255,255,11.666667,16.333334,20,9.333333,182.333328,207.333328,161,255,16.666666,184.666672,'class 1'
220.333328,220,24,229,172,201.666672,0,255,0,0,0.666667,255,255,220.333328,168.666672,203,0,255,0,0,0.666667,255,255,217.666672,137,217,0,255,0,0,1,255,255,2,212.333328,66.666664,231,0,170,1,0,1,255,255,8,5.666667,197.666672,50,152.666672,0,0,13.666667,0,1,255,255,22,20,14.666667,185.666672,32,30.333334,0,0,25,0,1,177,255,34.333332,32,26.666666,12,189.333328,214.333328,164.666672,255,18,191,'class 1'
220.333328,220,24,229,172,201.666672,0,255,0,0,0.666667,255,255,220.333328,168.666672,203,0,255,0,0,0.666667,255,255,217.666672,137,217,0,255,0,0,1,255,255,2,212.333328,66.666664,231,0,170,1,0,1,255,255,8,5.666667,197.666672,50,152.666672,0,0,13.666667,0,1,255,255,22,20,14.666667,185.666672,32,30.333334,0,0,25,0,1,177,255,34.333332,32,26.666666,12,189.333328,214.333328,164.666672,255,18,191,'class 1'
215.333328,220,30,226,172,188.333328,24,85,120.666664,5.333333,1.333333,255,255,215,169,186.666672,21.333334,85,110.666664,3.666667,1,255,255,213.666672,147.333328,144.666672,1.666667,0,60,0,1,255,255,1.666667,212,80.333336,168,0,0,6,0,1,255,255,3,1,201,54,144,0,85,3,0,1,255,255,14.333333,12.666667,11.333333,187.333328,34.666668,28,0,0,19.666666,0,1,255,255,27.333334,26.333334,25,13.666667,191.666672,213.666672,169.333328,255,15.333333,192.333328,'class 1'
215.333328,220,30,226,172,188.333328,24,85,120.666664,5.333333,1.333333,255,255,215,169,186.666672,21.333334,85,110.666664,3.666667,1,255,255,213.666672,147.333328,144.666672,1.666667,0,60,0,1,255,255,1.666667,212,80.333336,168,0,0,6,0,1,255,255,3,1,201,54,144,0,85,3,0,1,255,255,14.333333,12.666667,11.333333,187.333328,34.666668,28,0,0,19.666666,0,1,255,255,27.333334,26.333334,25,13.666667,191.666672,213.666672,169.333328,255,15.333333,192.333328,'class 1'
215.333328,220,30,226,172,188.333328,24,85,120.666664,5.333333,1.333333,255,255,215,169,186.666672,21.333334,85,110.666664,3.666667,1,255,255,213.666672,147.333328,144.666672,1.666667,0,60,0,1,255,255,1.666667,212,80.333336,168,0,0,6,0,1,255,255,3,1,201,54,144,0,85,3,0,1,255,255,14.333333,12.666667,11.333333,187.333328,34.666668,28,0,0,19.666666,0,1,255,255,27.333334,26.333334,25,13.666667,191.666672,213.666672,169.333328,255,15.333333,192.333328,'class 1'
211.666672,220,35,224,176.333328,209,52,0,177.333328,0,1,255,255,211.666672,172.666672,207.333328,59.666668,0,174.333328,0,1,255,255,211.333328,152.333328,172.666672,85.666664,85,142,3,1.333333,255,255,1,211.333328,87.666664,83.333336,0,0,25.333334,0,1,255,255,1.666667,0.666667,203.333328,57.666668,131.666672,0,255,0,0,1,255,255,8.333333,7.666667,8,189.666672,37,26,0,0,15,0,1,255,255,22.666666,21.666666,22,14,193,211.333328,173,255,13,193.333328,'class 1'
211.666672,220,35,224,176.333328,209,52,0,177.333328,0,1,255,255,211.666672,172.666672,207.333328,59.666668,0,174.333328,0,1,255,255,211.333328,152.333328,172.666672,85.666664,85,142,3,1.333333,255,255,1,211.333328,87.666664,83.333336,0,0,25.333334,0,1,255,255,1.666667,0.666667,203.333328,57.666668,131.666672,0,255,0,0,1,255,255,8.333333,7.666667,8,189.666672,37,26,0,0,15,0,1,255,255,22.666666,21.666666,22,14,193,211.333328,173,255,13,193.333328,'class 1'
215,225,35,229,183.333328,212,79.333336,85,166,7,0.333333,255,255,214.333328,179,209.666672,84.666664,85,163.333328,7.666667,0.333333,255,255,211,154.333328,180.333328,101,85,141,11.666667,0.333333,255,255,3.666667,211.333328,88.666664,52,9.666667,0,36,0,0.333333,255,255,3.666667,0.666667,205.666672,59.666668,118,0,255,0,0,1,255,255,8.666667,5.333333,5.666667,191.333328,38,24.333334,0,0,11,0,1,255,255,22.666666,19.666666,19.666666,14,194.666672,210,178.333328,255,10.666667,195,'class 1'
215,225,35,229,183.333328,212,79.333336,85,166,7,0.333333,255,255,214.333328,179,209.666672,84.666664,85,163.333328,7.666667,0.333333,255,255,211,154.333328,180.333328,101,85,141,11.666667,0.333333,255,255,3.666667,211.333328,88.666664,52,9.666667,0,36,0,0.333333,255,255,3.666667,0.666667,205.666672,59.666668,118,0,255,0,0,1,255,255,8.666667,5.333333,5.666667,191.333328,38,24.333334,0,0,11,0,1,255,255,22.666666,19.666666,19.666666,14,194.666672,210,178.333328,255,10.666667,195,'class 1'
215,225,35,229,183.333328,212,79.333336,85,166,7,0.333333,255,255,214.333328,179,209.666672,84.666664,85,163.333328,7.666667,0.333333,255,255,211,154.333328,180.333328,101,85,141,11.666667,0.333333,255,255,3.666667,211.333328,88.666664,52,9.666667,0,36,0,0.333333,255,255,3.666667,0.666667,205.666672,59.666668,118,0,255,0,0,1,255,255,8.666667,5.333333,5.666667,191.333328,38,24.333334,0,0,11,0,1,255,255,22.666666,19.666666,19.666666,14,194.666672,210,178.333328,255,10.666667,195,'class 1'
215.666672,223,30,227,176.666672,194.666672,8,85,102,0,0,255,255,215,172.666672,193,9.666667,0,96,0,0,255,255,213,147,131.666672,16.666666,0,75.333336,0,0,255,255,2.333333,212,85.666664,42,9.666667,25,36.333332,1.333333,0,255,255,3.333333,1.333333,207.333328,60.333332,105,0,255,0,0,1.666667,255,255,7.666667,5.333333,4.666667,193.333328,39,23.333334,0,0,7.333333,0,1,255,255,21.666666,19.666666,18.666666,14,198,209.333328,185,255,8.333333,198,'class 1'
215.666672,223,30,227,176.666672,194.666672,8,85,102,0,0,255,255,215,172.666672,193,9.666667,0,96,0,0,255,255,213,147,131.666672,16.666666,0,75.333336,0,0,255,255,2.333333,212,85.666664,42,9.666667,25,36.333332,1.333333,0,255,255,3.333333,1.333333,207.333328,60.333332,105,0,255,0,0,1.666667,255,255,7.666667,5.333333,4.666667,193.333328,39,23.333334,0,0,7.333333,0,1,255,255,21.666666,19.666666,18.666666,14,198,209.333328,185,255,8.333333,198,'class 1'
218.666672,220,23,227,162,225,0,85,64,0,0,255,255,218,159.333328,220.333328,0,85,63.333332,0,0,255,255,214.666672,129.333328,151.666672,5,85,59.333332,0,0,255,255,3.666667,213,80.333336,40.666668,7,0,33.333332,0,0,255,255,5,2,209.333328,59.666668,95,0,255,0,0,0.333333,255,255,8.666667,5.333333,3.666667,195.666672,40.333332,22.333334,0,0,4.333333,0,1.333333,255,222.333328,22.333334,18.666666,17.333334,13.666667,201,211.333328,191,255,6.333333,201.333328,'class 1'
218.666672,220,23,227,162,225,0,85,64,0,0,255,255,218,159.333328,220.333328,0,85,63.333332,0,0,255,255,214.666672,129.333328,151.666672,5,85,59.333332,0,0,255,255,3.666667,213,80.333336,40.666668,7,0,33.333332,0,0,255,255,5,2,209.333328,59.666668,95,0,255,0,0,0.333333,255,255,8.666667,5.333333,3.666667,195.666672,40.333332,22.333334,0,0,4.333333,0,1.333333,255,222.333328,22.333334,18.666666,17.333334,13.666667,201,211.333328,191,255,6.333333,201.333328,'class 1'
218.666672,220,23,227,162,225,0,85,64,0,0,255,255,218,159.333328,220.333328,0,85,63.333332,0,0,255,255,214.666672,129.333328,151.666672,5,85,59.333332,0,0,255,255,3.666667,213,80.333336,40.666668,7,0,33.333332,0,0,255,255,5,2,209.333328,59.666668,95,0,255,0,0,0.333333,255,255,8.666667,5.333333,3.666667,195.666672,40.333332,22.333334,0,0,4.333333,0,1.333333,255,222.333328,22.333334,18.666666,17.333334,13.666667,201,211.333328,191,255,6.333333,201.333328,'class 1'
211,220,32,222,165.333328,177.666672,163,170,171.333328,26.666666,0.333333,255,255,211.333328,161.333328,163.333328,157,170,158.333328,22,0.333333,255,255,212.333328,123.333336,88.666664,80.666664,0,93,0,0,255,255,0.666667,214,76,31,7.666667,0,28,0,0,255,255,0.333333,0,210.333328,58.333332,87.333336,0,136,0,0,0,255,255,1.333333,1.666667,3,197.666672,40.333332,22,0,8.666667,3,0,0.333333,255,194.666672,13.333333,14.666667,15.666667,12.666667,203.333328,212.666672,193.666672,255,6.333333,204,'class 1'
211,220,32,222,165.333328,177.666672,163,170,171.333328,26.666666,0.333333,255,255,211.333328,161.333328,163.333328,157,170,158.333328,22,0.333333,255,255,212.333328,123.333336,88.666664,80.666664,0,93,0,0,255,255,0.666667,214,76,31,7.666667,0,28,0,0,255,255,0.333333,0,210.333328,58.333332,87.333336,0,136,0,0,0,255,255,1.333333,1.666667,3,197.666672,40.333332,22,0,8.666667,3,0,0.333333,255,194.666672,13.333333,14.666667,15.666667,12.666667,203.333328,212.666672,193.666672,255,6.333333,204,'class 1'
211,220,32,222,165.333328,177.666672,163,170,171.333328,26.666666,0.333333,255,255,211.333328,161.333328,163.333328,157,170,158.333328,22,0.333333,255,255,212.333328,123.333336,88.666664,80.666664,0,93,0,0,255,255,0.666667,214,76,31,7.666667,0,28,0,0,255,255,0.333333,0,210.333328,58.333332,87.333336,0,136,0,0,0,255,255,1.333333,1.666667,3,197.666672,40.333332,22,0,8.666667,3,0,0.333333,255,194.666672,13.333333,14.666667,15.666667,12.666667,203.333328,212.666672,193.666672,255,6.333333,204,'class 1'
209,213,33,219,166.666672,226.666672,250,170,213,120.333336,0,255,255,209.333328,162,221.333328,236.666672,170,209.333328,108.333336,0,255,255,211.666672,121.666664,143.666672,163.333328,170,133,47.333332,0,255,255,0,214.666672,73.666664,24.666666,9.333333,0,23,0,0,255,255,0,0,212.333328,56,81.666664,0,0,5.666667,0,0,255,255,0,0,2.333333,200.333328,40,22.666666,0,13.333333,2.666667,0,0.333333,255,178,9,11.333333,14.333333,12,205.333328,214,194,255,7,206,'class 1'
